,Name,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,catagory,description,sub_catagory
986,Sweet Potato Pie ,986.0,986.0,986.0,986.0,986.0,986.0,986.0,986.0,17.0,,,,,,,,,,,,,,,"Key Ingredients: Yams (red skinned), Condensed Milk, Sugar, Egg , Cinnamon , Marshmallows , ",easter
987,Irish Coffee ,987.0,987.0,987.0,987.0,987.0,987.0,987.0,987.0,18.0,,,,,,,,,,,,,,,,easter
988,Broccoli Souffle ,988.0,988.0,988.0,988.0,988.0,988.0,988.0,988.0,19.0,,,,,,,,,,,,,,,"Key Ingredients: Broccoli, Butter, Extra Virgin Olive Oil, All-purpose flour, Low fat milk, Salt, Black Pepper, Cheddar Cheese, Eggs (separated), Egg Whites, Cream of Tarter",easter
989,Roast Lamb ,989.0,989.0,989.0,989.0,989.0,989.0,989.0,989.0,20.0,,,,,,,,,,,,,,,,easter
990,Apple Sausage Plait ,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,21.0,,,,,,,,,,,,,,,,easter
991,Marshmallows ,991.0,991.0,991.0,991.0,991.0,991.0,991.0,991.0,22.0,,,,,,,,,,,,,,,,easter
992,Chocolate Chip Cheesecake ,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,23.0,,,,,,,,,,,,,,,"Key Ingredients: Butter biscuits (broken into pieces), Butter (softened), Cream cheese (softened), Sugar, Egg, Rose essence or Vanilla essence, Chocolate chips",easter
993,Turkey Mussalam ,993.0,993.0,993.0,993.0,993.0,993.0,993.0,993.0,24.0,,,,,,,,,,,,,,,,easter
994,Eggless Coffee Cupcakes ,994.0,994.0,994.0,994.0,994.0,994.0,994.0,994.0,25.0,,,,,,,,,,,,,,,"Key Ingredients: Maida/ flour, Baking powder, Sugar, Cocoa powder, Vanilla essence, Butter (softened, salted. In case you are using unsalted butter, add 1/4 tsp salt), Milk (to make the batter smooth. Adjust the milk quantity according to your batter's smoothness), Coffee powder + 1 tsp water, to make a paste (You can increase or decrease according to your coffee tolerance)",easter
995,Mud Chocolate Cupcake With Choc Ganache Frosting ,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,26.0,,,,,,,,,,,,,,,,easter
996,Whole Wheat Date Cake ,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,27.0,,,,,,,,,,,,,,,,easter
997,Apple Carrot Muffin ,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,28.0,,,,,,,,,,,,,,,,easter
998,Chocolate Jaffa Mousse ,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,29.0,,,,,,,,,,,,,,,,easter
999,Turkish Jujubes ,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,30.0,,,,,,,,,,,,,,,,easter
1000,Plum Cake ,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,31.0,,,,,,,,,,,,,,,"Key Ingredients: Oven temp: 150 C-300 F, butter, sugar, Eggs, almonds, vanilla essence, mixed fruits (sultanas, raisins, candied peels and cherries), refined flour, ",easter
1001,Simnel Cake ,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,32.0,,,,,,,,,,,,,,,,easter
1002,Apple And Date Pie ,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,33.0,,,,,,,,,,,,,,,,easter
1003,Chocolate Cream Pudding ,1003.0,1003.0,1003.0,1003.0,1003.0,1003.0,1003.0,1003.0,34.0,,,,,,,,,,,,,,,,easter
1004,Baked Ham ,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,35.0,,,,,,,,,,,,,,,,easter
1005,Melting Chocolate Cake ,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,36.0,,,,,,,,,,,,,,,,easter
1006,Coriander And Spinach Chops ,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,1006.0,37.0,,,,,,,,,,,,,,,,easter
1007,Apple And Walnut Cake ,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,38.0,,,,,,,,,,,,,,,,easter
1008,Spanakopita ,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,39.0,,,,,,,,,,,,,,,"Key Ingredients: Filo/Phyllo sheets   (phyllo dough are paper-thin sheets of unleavened flour dough used for making pastries), Spinach mixture, Olive oil and salt pepper, Spinach, Onion, Spring onions , Dill, Parsley , Evaporated milk, Feta cheese (crumbled), Eggs, Salt and pepper, Soda water",easter
1009,Christmas Dry Fruit Cake ,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,40.0,,,,,,,,,,,,,,,"Key Ingredients: butter (at room temperature), dark brown sugar, Eggs, flour, salt, all spice powder, cinnamon, nutmeg, currants; golden raisins; dark raisins (each), soft dried figs, dates (pitted), prunes (stoned dried), apricots (dried), almonds (chopped), brandy, instant espresso (mixed with 1 Tbsp water)",easter
1010,Coconut And Litchi Creme Caramel ,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,41.0,,,,,,,,,,,,,,,"Key Ingredients: coconut milk,  sugar, eggs,  lychees, sugar for caramel, nutmeg,  water",easter
1011,Apple Pie With Raisin Relish ,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,1011.0,42.0,,,,,,,,,,,,,,,,easter
1012,Praline ,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,43.0,,,,,,,,,,,,,,,,easter
1013,Chocolate Tarts ,1013.0,1013.0,1013.0,1013.0,1013.0,1013.0,1013.0,1013.0,44.0,,,,,,,,,,,,,,,,easter
1014,Marzipan ,1014.0,1014.0,1014.0,1014.0,1014.0,1014.0,1014.0,1014.0,45.0,,,,,,,,,,,,,,,,easter
1015,Hot Cross Buns ,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,46.0,,,,,,,,,,,,,,,,easter
1016,Microwave Chicken Steak ,1016.0,1016.0,1016.0,1016.0,1016.0,1016.0,1016.0,1016.0,47.0,,,,,,,,,,,,,,,"Key Ingredients: Chicken breasts (boneless), Eggs (slightly whisked), Ginger paste, Garlic paste, Onions, Coriander leaves, Green chillies, Black pepper powder, Flour, Vinegar, Salt, Oil",easter
1017,Cheese And Ham Roll ,1017.0,1017.0,1017.0,1017.0,1017.0,1017.0,1017.0,1017.0,48.0,,,,,,,,,,,,,,,"Key Ingredients: Hung Curd, Butter, Cream, Ground Pimento, Lemon Juice, Vodka, Salt and Pepper, Asparagus Spears(cooked), Ham, Pineapple Slices",easter
1018,Vegetable Manchurian ,1018.0,1018.0,1018.0,1018.0,1018.0,1018.0,1018.0,1018.0,49.0,,,,,,,,,,,,,,,"Key Ingredients: Mixed Vegetables - chopped fine or grated, Eggs (slightly beaten), Refined Flour, Garlic Paste, Ginger Paste, Water, Oil , Garlic , Onions , Capsicum, Cornflour (blended with water), Vinegar, Salt, Soya Sauce, Tomato Puree, Celery, Ajinomoto (optional), Water",easter
1019,Jerk Chicken ,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,50.0,,,,,,,,,,,,,,,"Key Ingredients: Chicken Legs, Lime (halved), Jerk Seasoning Powder (bottled), Jerk Seasoning Paste (bottled), Olive oil",easter
1020,Lemon Poppy Seed Cake Hindi ,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,51.0,,,,,,,,,,,,,,,"Key Ingredients: आटा, बेकिंग पाउडर, नमक, कैस्टर शुगर, बेकिंग सोडा, अंडे, मक्खन, वनिला एसेंस, नींबू का रस, खसखस, नींबू का छिलका, लेमन सिरप, विप्ड क्रीम, फ्रेश बेरी",easter
1021,Easter Bunny Hindi ,1021.0,1021.0,1021.0,1021.0,1021.0,1021.0,1021.0,1021.0,52.0,,,,,,,,,,,,,,,"Key Ingredients: डार्क चॉकलेट, मार्जपान, कोको बटर, शुगर फॉन्डेट ",easter
1022,Steam Bunny Chicken Bao Hindi ,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,53.0,,,,,,,,,,,,,,,"Key Ingredients: बन्स, मैदा, ड्राई यीस्ट, चीनी, नमक , गर्म पानी, चिकन कीमा, अंडे, सोय सॉस, चीनी, तिल का तेल, वूस्टरशर सॉस, चाइव्स, अरोमैट पाउडर",easter
1023,Carrot Cake Hindi ,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,1023.0,54.0,,,,,,,,,,,,,,,"Key Ingredients: गाजर, मैदा, कैस्टर शुगर, अंडा, तेल, बेकिंग सोडा, बेकिंग पाउडर, नमक, अखरोट, दालचीनी ",easter
1024,Double Chocolate Easter Cookies Hindi ,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,55.0,,,,,,,,,,,,,,,"Key Ingredients: मक्खन, ब्राउन शुगर, कैस्टर शुगर, वनिला एसेंस, डार्क चॉकलेट, रिफाइंड फ्लॉर, कोको पाउडर, बेकिंग सोडा, नमक, दूध, कैडबरी जेम्स",easter
1025,Kimami Sewaiyan ,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,0.0,,,,,,,,,,,,,,,,"Key Ingredients: semiya, khoya, sugar, milk, water, ghee (as needed), cardarmom powder, phool makhana (lotus seeds), almonds (slivered, for garnishing), whole cashews ((slivered, for garnishing), raisins (for garnish), dry coconut (kopra)",eid
1026,Awadhi Gosht Korma ,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1.0,,,,,,,,,,,,,,,,"Key Ingredients: mutton, refined oil, Green cardamom, whole cinnamon, Black cardamoms, Bay leaves, turmeric powder, water, ginger-garlic paste, coriander powder, red chilli powder, garlic (ground), onion (ground), yogurt (beaten), gulab jal, garam masala, nutmeg-coriander powder, saffron, salt, Few drops of  ittar, Wheat dough (for dum), fresh coriander, ginger",eid
1027,Al Hachi Chicken ,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,1027.0,2.0,,,,,,,,,,,,,,,,"Key Ingredients: shallow fried chicken, bottle gourd (boiled and sun dried), onion, garlic, Whole spices:, green cardamom, black cardamom, cinnamon sticks, turmeric, deggi mirch, fennel seeds powder, dry ginger powder, coriander powder, salt, mustard oil, desi ghee",eid
1028,Char Minar Biryani ,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,1028.0,3.0,,,,,,,,,,,,,,,,"Key Ingredients: long grain rice, bay leaf, cardamoms pods (bruised), cloves, ghee, mint leaves, star anise, cinnamon, Water as required, Salt as per taste, mutton, Onion, Tomato, ghee, Cloves, Cardamom, Cinnamon sticks, Salt as per taste, Cloves, cinnamon stick, Cardamoms, shahi jeera, Peppercorns (roast and grind to powder), Salt as per taste, red chilli powder, coriander powder, turmeric powder, garam masala, curd, ginger paste, garlic paste, green chilli (slit and deseeded), milk, Saffron strands (add to the milk), mint, lemon juice, Salt as per taste, Browned onions, Fried garlic, saffron (soaked in milk), Coriander (chopped), ghee, fresh tomatoes, onions and garlic (caramelized)",eid
1029,Peshawari Chapli Kebab ,1029.0,1029.0,1029.0,1029.0,1029.0,1029.0,1029.0,4.0,,,,,,,,,,,,,,,,"Key Ingredients: mutton (with fat), onions, tomatoes (peeled and deseeded), Tomato slices, Black pepper, coriander seeds, salt, cooking oil",eid
1030,Madata Khaja ,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,5.0,,,,,,,,,,,,,,,,"Key Ingredients: maida, baking powder, ghee, milk, salt, water, oil, sugar syrup",eid
1031,Nazaqati Boti Kebab ,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,1031.0,6.0,,,,,,,,,,,,,,,,"Key Ingredients: mutton cubes (extra clean, from male goat thigh), ginger paste, raw papaya paste, white onion paste, brown onion, desi ghee, yellow chilli powder, coriander powder, salt, garam masala, potli masala, chana dal flavour, curd, rose petal paste, saffron, poppy seeds paste, cashew paste, almond paste, chiroli paste, dessicated coconut poqder, kewra, clove, green cardamom",eid
1032,Kalmi Kebab ,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,7.0,,,,,,,,,,,,,,,,"Key Ingredients: Chicken thigh leg, Yogurt, Ginger-garlic paste, Lemon juice, Turmeric powder, Caraway seeds, Cashew nut powder, Green cardamom powder, Black pepper (crushed), Fresh cream, Refined oil",eid
1033,Makhane Aur Kaju Ki Kheer ,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0,8.0,,,,,,,,,,,,,,,,"Key Ingredients: Lotus Seeds (puffed) and cashew nut (toasted), Milk, Pure ghee, Khoya/Mawa, Green cardamom powder, Almonds, Pistachios",eid
1034,Murg Bemisal ,1034.0,1034.0,1034.0,1034.0,1034.0,1034.0,1034.0,9.0,,,,,,,,,,,,,,,,"Key Ingredients: Chicken breast, Cheese, Green chilli, Ginger, Salt, Whole jeera, Garlic, Onion, Tomato paste, Desi ghee, Cashew paste, Turmeric powder, Red chilli powder, Yellow chilli powder, Jeera powder, Kasoori methi, Garam masala, Cooking oil",eid
1035,Gehun Ki Kheer ,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,10.0,,,,,,,,,,,,,,,,"Key Ingredients: Broken wheat, Ghee, Raisin, Cardamom powder, Jaggery, Cashew nut, Milk",eid
1036,Keema Kaleji ,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,11.0,,,,,,,,,,,,,,,,"Key Ingredients: Minced mutton (lamb), Lamb liver (cut into small pieces), Onion, Garlic, Ginger, Cumin seeds, Coriander powder, Black pepper, Cardamom, Cloves, Cinnamon, Shahi jeera, Red chilli powder, Salt, Tomatoes, Curd, Bay leaf, Coriander leaves, Desi ghee, Cooking oil",eid
1037,Mongolian Lamb Balls ,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,12.0,,,,,,,,,,,,,,,,"Key Ingredients: Lamb (minced), Couscous, Scallion, Garlic, Egg, Parsley, Olive oil, Mint, Ao nori herb, Salt, Five spice, Cinnamon powder",eid
1038,Baked Almond Kofta ,1038.0,1038.0,1038.0,1038.0,1038.0,1038.0,1038.0,13.0,,,,,,,,,,,,,,,,"Key Ingredients: potato (boiled), nutmeg, milk, almonds (crushed), green onions, refined flour, Egg, salt, pepper, eggs, Refined flour (for rolling), Dried breadcrumbs (for rolling)",eid
1039,Badam Ki Phirni ,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,14.0,,,,,,,,,,,,,,,,"Key Ingredients: Almonds, Milk, Sugar, Rice, Cardamom powder, Gulabjal",eid
1040,Haleem Khowsuey ,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,1040.0,15.0,,,,,,,,,,,,,,,,"Key Ingredients: Boneless meat (cleaned and washed), Green chillies, Ginger garlic paste, Turmeric powder, Cinnamon stick, Cloves, Green cardamom, Caraway seeds (shahi zeera), Black peppercorns, Salt, Water, Dalia (broken wheat), Mash ki dal/Urad dal, Toovar dal, Chana dal, Yellow moong dal, Rice, Salt, Water, Oil, Onions, Ginger garlic paste, Coriander leaves, Mint leaves, Green chillies (slit), Black pepper corn powder, Turmeric powder, Yogurt (beaten), Pure ghee, Coriander leaves, Mint leaves, Onions, Lemons (cut into 4 halves)",eid
1041,Lauki Gosht ,1041.0,1041.0,1041.0,1041.0,1041.0,1041.0,1041.0,16.0,,,,,,,,,,,,,,,,"Key Ingredients: Mutton, Lauki, Red chilli powder, Turmeric powder, Coriander powder, Garlic paste, Ginger paste, Fresh coriander leaves, Green chillies, Tomatoes, Onion, Cinnamon stick, Salt, Oil, OIl",eid
1042,Arbi Gosht ,1042.0,1042.0,1042.0,1042.0,1042.0,1042.0,1042.0,17.0,,,,,,,,,,,,,,,,"Key Ingredients: Mutton, Arbi, Red chilli powder, Turmeric powder, Coriander powder, Garlic paste, Ginger paste, Fresh coriander leaves, Green chilli, Tomatoes, Onion, Cinnamon stick, Black cardamom, Salt, Oil, Oil",eid
1043,Orange Quinoa Sevaiyan ,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,18.0,,,,,,,,,,,,,,,,"Key Ingredients: sevaiyan, quinoa, orange juice , dried figs, sugar, almond milk, desi ghee, jaggery, walnuts, melon seeds, peanuts",eid
1044,Sevaiya Ki Burfi ,1044.0,1044.0,1044.0,1044.0,1044.0,1044.0,1044.0,19.0,,,,,,,,,,,,,,,,"Key Ingredients: sevaiya, desi ghee, almonds, pistachios, raisins, milk, khoya, sugar",eid
1045,Chawal Ki Kheer ,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0,20.0,,,,,,,,,,,,,,,,"Key Ingredients: Basmati Rice, Milk, Condensed Milk, Sugar, Green cardamom powder, Almonds (slivered), Slivered Almonds, Pistachio nuts (whole)",eid
1046,Kesar Pista Phirni ,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,21.0,,,,,,,,,,,,,,,,"Key Ingredients: Milk, Rice, Saffron (broiled), PIstachios, Sugar, Green cardamom powder, Rose water, Pistachio (slivered), Saffron (broiled), Rose petals (dried)",eid
1047,Spicy Chicken Curry ,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,22.0,,,,,,,,,,,,,,,,"Key Ingredients: Oil, Ghee, Onion paste, Garlic paste, Ginger paste, Turmeric powder, Salt, Tomato Puree, Coriander powder, Red chilli powder, Cumin powder, Garam Masala, Chicken leg pieces, Coriander leaves, Water",eid
1048,Khus Khus Ka Halwa ,1048.0,1048.0,1048.0,1048.0,1048.0,1048.0,1048.0,23.0,,,,,,,,,,,,,,,,"Key Ingredients: khuskhus, ghee, makhane, ghee, sugar, cardamom powder, milk, almonds, pistachios, makhane",eid
1049,Mutton Beliram ,1049.0,1049.0,1049.0,1049.0,1049.0,1049.0,1049.0,24.0,,,,,,,,,,,,,,,,"Key Ingredients: Mutton, Desi Ghee, Coriander Seeds, Curd, Onion, Ginger, Garlic, Red Chilli Powder, Cloves, Green Cardamom, Black Peppercorn, Cinnamon, Salt, Fresh Coriander",eid
1050,Khas Khas Ka Halwa ,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,25.0,,,,,,,,,,,,,,,,"Key Ingredients: Poppy Seeds, Sugar, Milk, Desi Ghee, Green Cardamom, Almonds, Water, Sugar, Pistachios, Water, Sugar",eid
1051,Kachori Upside Down ,1051.0,1051.0,1051.0,1051.0,1051.0,1051.0,1051.0,26.0,,,,,,,,,,,,,,,,"Key Ingredients: All Purpose Flour, Salt, Ghee, Water, Chickpeas, Onion, Tomato, Ginger, Green Chillies, Cumin Powder, Coriander Powder, Fennel Powder, Mango Powder(dry), Red Chilli Powder, Garam Masala, Oil, Ginger, Coriander Leaves, Sweet Curd, Dishkiyaaon Guacamole, Dishkiyaoon Salsa",eid
1052,Aanarsa ,1052.0,1052.0,1052.0,1052.0,1052.0,1052.0,1052.0,27.0,,,,,,,,,,,,,,,,"Key Ingredients: Rice, Jaggey, Ghee + For Deep Frying, Milk, Poppy Seeds",eid
1053,Assorted Rice Kheer Sushi ,1053.0,1053.0,1053.0,1053.0,1053.0,1053.0,1053.0,28.0,,,,,,,,,,,,,,,,"Key Ingredients: Basmati Rice, Milk, Sugar, Pistachio, Almonds, Green Cardamoms(powdered), Saffron, Rose Water, Rose Petals (dried), Dark Chocolate",eid
1054,Saffron Cardamom Panacotta ,1054.0,1054.0,1054.0,1054.0,1054.0,1054.0,1054.0,29.0,,,,,,,,,,,,,,,,"Key Ingredients: Fresh Cream, Milk, Sugar, Gelatin Sheets, Saffron, Cardamom",eid
1055,Jalebi With Fennel Yogurt Pudding ,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,30.0,,,,,,,,,,,,,,,,"Key Ingredients: All purpose Flour, Yogurt, Oil, Sugar, Water, Saffron, Green Cardamom, Yogurt (strained), Milk (warm), Sugar, Nutmeg, Cardamom Powder",eid
1056,Sabudana Papad With Hyderabadi Double Meetha ,1056.0,1056.0,1056.0,1056.0,1056.0,1056.0,1056.0,31.0,,,,,,,,,,,,,,,,"Key Ingredients: Bread Sices, Milk (Boiled and cooled), Water, Cardamom Powder, Cashew Nuts, Raisins, Saffron strands, Ghee + Oil, Sabudana Papad, Jaggery Syrup, Sugar",eid
1057,Zaffrani Rabri Crme Anglasise With Lauki Ka Lacche ,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0,32.0,,,,,,,,,,,,,,,,"Key Ingredients: Milk, Rabri, Vanilla Pod(split, seeds scraped), Egg Yolks (free-range), Castor Sugar, Saffron, Bottle Gourd (noodle length), Sugar, Rose Water, Nuts, Water",eid
1058,Jaggery Jamun ,1058.0,1058.0,1058.0,1058.0,1058.0,1058.0,1058.0,33.0,,,,,,,,,,,,,,,,"Key Ingredients: Khoya, Maida, Cooking Soda, Cardamom Powder, Jaggery, Water",eid
1059,Haleem ,1059.0,1059.0,1059.0,1059.0,1059.0,1059.0,1059.0,34.0,,,,,,,,,,,,,,,,"Key Ingredients: lamb (boneless), moong dal (washed), dal chana, wheat (broken), desi ghee, Cloves, Bay leaves, saffron, green chilly paste, turmeric powder, mace, green cardamom, garlic paste, ginger, onion, lamb stock, salt",eid
1060,Matka Malai Kulfi ,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,35.0,,,,,,,,,,,,,,,,"Key Ingredients: Milk, Cream, Condensed milk, Cardamom seeds (crushed), Dry fruit mix, Saffron (soaked in 1 Tbsp of warm milk for 15 minutes)",eid
1061,Nalli Nihari ,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0,36.0,,,,,,,,,,,,,,,,,eid
1062,Spicy Creamy Kadai Chicken ,1062.0,1062.0,1062.0,1062.0,1062.0,1062.0,1062.0,37.0,,,,,,,,,,,,,,,,"Key Ingredients: Chicken, Ginger-garlic paste, Pepper powder, Lime juice, Oil, Salt, Tomatoes, Green chillies, Ginger-garlic paste, Chilli powder, Black cardamoms, Cloves, Water, Onion, Ginger, Green chillies, Chilli powder, Turmeric powder, Garam masala, Kasturi methi, Cream",eid
1063,Khade Masale Ki Chaap ,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0,38.0,,,,,,,,,,,,,,,,,eid
1064,Nihari Mutton ,1064.0,1064.0,1064.0,1064.0,1064.0,1064.0,1064.0,39.0,,,,,,,,,,,,,,,,,eid
1065,Sheer Khurma ,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,40.0,,,,,,,,,,,,,,,,"Key Ingredients: Milk, Vermicelli (broken into small pieces), Sugar, Dates, Raisins, Almonds (cut into pieces), Pistachios, Ghee, Saffron, Cardamom powder",eid
1066,Bhuni Raan ,1066.0,1066.0,1066.0,1066.0,1066.0,1066.0,1066.0,41.0,,,,,,,,,,,,,,,,"Key Ingredients: Mutton leg, Oil, Salt, Malt vinegar, Ginger piece (ground into paste), Garlic cloves (ground into paste), Cumin powder, Coriander powder, Garam masala, Red chilli powder, Yogurt",eid
1067,Paya Curry ,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,42.0,,,,,,,,,,,,,,,,"Key Ingredients: Sheep's trotters, Rice flour, Lemon juice, Ghee, Cumin seeds, Onions, Ginger paste, Garlic paste, Tomatoes, Green chilli, Chilli powder, Turmeric powder, Garam masala, Salt",eid
